Estado;Bacia;Nome_ANP;Nome_Operador;Campo;Operador;Contrato;Periodo;Oleo_bpd;Condensado_bpd;Petroleo_bpd;Gas_Natural_Associado_(Mm³/dia);Gas_Natural_Não Associado_(Mm³/dia);Gas_Natural_Total_(Mm³/dia);Volume_Gas_Royalties_(Mm³/dia);Agua_bpd;Instalacao_Destino;Tipo_Instalacao;Tempo_de_Producao_h_por_mes;Periodo_Carga;Corrente;Grau_API;Fracao_Destilados_Leves_Corte;Fracao_Destilados_Leves_Volume;Fracao_Destilados_Medios_Corte;Fracao_Destilados_Medios_Volume;Fracao_Destilados_Pesados_Corte;Fracao_Destilados_Pesados_Volume;Percentual_em_Volumes_Metano;Percentual_em_Volumes_Etano;Percentual_em_Volumes_Propano;Percentual_em_Volumes_Iso-Butano;Percentual_em_Volumes_Butano;Percentual_em_Volumes_Iso-Pentano;Percentual_em_Volumes_n-Pentano;Percentual_em_Volumes_Hexanos;Percentual_em_Volumes_Heptanos;Percentual_em_Volumes_Octanos;Percentual_em_Volumes_Nonanos;Percentual_em_Volumes_Decanos;Percentual_em_Volumes_Undecanos;Percentual_em_Volumes_Oxigenio;Percentual_em_Volumes_Nitrogenio;Percentual_em_Volumes_Gas Carbonico;Densidade_GLP_Gas;Densidade_GLP_Liquido;PCS_GP_KJ_por_metro_cubico;Data_Atualizacao
Espírito Santo;Espírito Santo;6-BRSA-996-ES;6CNC12ES;CANCÃ;Petrobras;486100094912003;2023/01;27,5881;0,0000;27,5881;0,0702;0,0000;0,0702;2,17600;159,4503;Ponto de Coleta área do CNC-6 (Cancã);INSTALACAO EMB/DESEMB;625;2021/02;Espírito Santo;19,6;< 290ºC;20.1%;290ºC a 380ºC;14.5%;> 380ºC;65.4%;96,78;1,74;0,1;0,05;0,02;0,01;0,01;0;0,01;0;0,02;0;0;0;0,58;0,68;2,07845;537,4362;37725,8764;13/03/2023
Espírito Santo;Espírito Santo;7-FAL-17H-ES;7FAL17HES;FAZENDA ALEGRE;Petrobras;480000037429756;2023/01;15,8081;0,0000;15,8081;0,0586;0,0000;0,0586;1,77600;175,5017;Estação Coletora de FAL;INSTALACAO EMB/DESEMB;719;2017/02;Fazenda Alegre;13,3;< 290ºC;7.28%;290ºC a 380ºC;14.52%;> 380ºC;78.2%;97,851;0,536;0,067;0,009;0,024;0,001;0,003;0,006;0,034;0,026;0,051;0,007;0;0,061;0,843;0,48;2,04026;532,65079;37336,0194;13/03/2023
Rio Grande do Norte;Potiguar;7-LOR-72-RN;7LOR72RN;LORENA;Potiguar E&P S.A.;480000038079708;2023/01;14,8780;0,0000;14,8780;0,3660;0,0000;0,3660;11,33300;48,9792;Estação Coletora de Lorena;INSTALACAO EMB/DESEMB;732;;;;< ºC;%;;%;> ºC;%;81,096;8,9;5;1,17;1,6;0,46;0,49;0,33;0,15;0,05;0,01;0,002;0;0,006;0,6;0,136;2,04522;533,46421;40238,9734;13/03/2023
Bahia;Recôncavo;7-DJ-681-BA;7DJ  0681  BA;DOM JOÃO;3R Candeias  S.A.;480000036449737;2023/01;28,3405;0,0000;28,3405;0,0025;0,0000;0,0025;0,07700;1.191,5615;Estação Dom João;INSTALACAO EMB/DESEMB;710;2022/02;Baiano Mistura;36,5;< 210ºC;19.1%;210ºC a 500ºC;49.7%;> 500ºC;31.2%;68,53;5,09;10,87;3,9;3,97;1,23;1,05;0,64;0,15;0,04;0,01;0;0;0,03;1,77;2,72;2,08205;537,89382;37529,5793;13/03/2023
Rio Grande do Norte;Potiguar;7-ET-1419D-RN;7ET1419DRN;ESTREITO;Petrobras;480000037939797;2023/01;2,3950;0,0000;2,3950;0,0010;0,0000;0,0010;0,03100;421,4384;Estação Coletora Estreito A;INSTALACAO EMB/DESEMB;744;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;13/03/2023
Ceará;Potiguar;7-FZB-875-CE;7FZB875CE;FAZENDA BELÉM CE;3R Fazenda Belém;480000037959712;2023/01;0,6061;0,0000;0,6061;0,0007;0,0000;0,0007;0,02300;7,0111;Estação Coletora de Fazenda Belém 8;INSTALACAO EMB/DESEMB;4;2017/02;Fazenda Belém;13,2;< 290ºC;8.06%;290ºC a 380ºC;10.43%;> 380ºC;81.51%;;;;;;;;;;;;;;;;;;;;13/03/2023
Rio Grande do Norte;Potiguar;7-ET-1634-RN;7ET1634RN;ESTREITO;Petrobras;480000037939797;2023/01;1,3032;0,0000;1,3032;0,0005;0,0000;0,0005;0,01700;728,6359;Estação Coletora Rio Panon A;INSTALACAO EMB/DESEMB;740;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;13/03/2023
Alagoas;Alagoas;7-TM-30-AL;7TM  0030  AL;TABULEIRO DOS MARTINS;Petrosynergy;480000038649733;2023/01;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00000;0,0000;Estação Coletora de Tabuleiro dos Martins;INSTALACAO EMB/DESEMB;0;2015/07;Tabuleiro;26,2;< 290ºC;27.8%;290ºC a 380ºC;13.4%;> 380ºC;58.8%;85,99;4,48;5,12;0,98;1,38;0,3;0,22;0,12;0;0;0;0;0;0;1,06;0,35;2,02017;530,47671;38572,2572;13/03/2023
Espírito Santo;Espírito Santo;6-BRSA-969-ES;6CNC11ES;CANCÃ;Petrobras;486100094912003;2023/01;7,8403;0,0000;7,8403;0,0087;0,0000;0,0087;0,27000;4,3765;Ponto de Coleta CNC-11 (Cancã);INSTALACAO EMB/DESEMB;662;2021/02;Espírito Santo;19,6;< 290ºC;20.1%;290ºC a 380ºC;14.5%;> 380ºC;65.4%;96,78;1,74;0,1;0,05;0,02;0,01;0,01;0;0,01;0;0,02;0;0;0;0,58;0,68;2,07845;537,4362;37725,8764;13/03/2023
Espírito Santo;Espírito Santo;7-FAL-84HA-ES;7FAL84HAES;FAZENDA ALEGRE;Petrobras;480000037429756;2023/01;44,6637;0,0000;44,6637;0,0379;0,0000;0,0379;1,14800;57,4014;Estação Coletora de FAL;INSTALACAO EMB/DESEMB;726;2017/02;Fazenda Alegre;13,3;< 290ºC;7.28%;290ºC a 380ºC;14.52%;> 380ºC;78.2%;97,851;0,536;0,067;0,009;0,024;0,001;0,003;0,006;0,034;0,026;0,051;0,007;0;0,061;0,843;0,48;2,04026;532,65079;37336,0194;13/03/2023
Rio Grande do Norte;Potiguar;7-LOR-69-RN;7LOR69RN;LORENA;Potiguar E&P S.A.;480000038079708;2023/01;7,6411;0,0000;7,6411;9,9660;0,0000;9,9660;308,59000;1,3533;Estação Coletora de Lorena;INSTALACAO EMB/DESEMB;743;;;;< ºC;%;;%;> ºC;%;81,096;8,9;5;1,17;1,6;0,46;0,49;0,33;0,15;0,05;0,01;0,002;0;0,006;0,6;0,136;2,04522;533,46421;40238,9734;13/03/2023
Bahia;Recôncavo;7-DJ-766-BA;7DJ  0766  BA;DOM JOÃO;3R Candeias  S.A.;480000036449737;2023/01;9,2665;0,0000;9,2665;0,0149;0,0000;0,0149;0,46100;77,4332;Estação Dom João;INSTALACAO EMB/DESEMB;722;2022/02;Baiano Mistura;36,5;< 210ºC;19.1%;210ºC a 500ºC;49.7%;> 500ºC;31.2%;68,53;5,09;10,87;3,9;3,97;1,23;1,05;0,64;0,15;0,04;0,01;0;0;0,03;1,77;2,72;2,08205;537,89382;37529,5793;13/03/2023
Rio Grande do Norte;Potiguar;7-ET-1386-RN;7ET1386RN;ESTREITO;Petrobras;480000037939797;2023/01;0,5111;0,0000;0,5111;0,0002;0,0000;0,0002;0,00700;23,9471;Estação Coletora de Estreito B;INSTALACAO EMB/DESEMB;742;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;13/03/2023
Ceará;Potiguar;7-FZB-817-CE;7FZB817CE;FAZENDA BELÉM CE;3R Fazenda Belém;480000037959712;2023/01;2,0300;0,0000;2,0300;0,0026;0,0000;0,0026;0,08000;92,9737;ETO de Fazenda Belém;INSTALACAO EMB/DESEMB;4;2017/02;Fazenda Belém;13,2;< 290ºC;8.06%;290ºC a 380ºC;10.43%;> 380ºC;81.51%;;;;;;;;;;;;;;;;;;;;13/03/2023
Rio Grande do Norte;Potiguar;7-ET-1692D-RN;7ET1692DRN;ESTREITO;Petrobras;480000037939797;2023/01;6,3432;0,0000;6,3432;0,0026;0,0000;0,0026;0,08100;639,1587;Estação Coletora Rio Panon A;INSTALACAO EMB/DESEMB;740;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;13/03/2023
Alagoas;Alagoas;7-TM-18-AL;7TM  0018  AL;TABULEIRO DOS MARTINS;Petrosynergy;480000038649733;2023/01;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00000;0,0000;Estação Coletora de Tabuleiro dos Martins;INSTALACAO EMB/DESEMB;0;2015/07;Tabuleiro;26,2;< 290ºC;27.8%;290ºC a 380ºC;13.4%;> 380ºC;58.8%;85,99;4,48;5,12;0,98;1,38;0,3;0,22;0,12;0;0;0;0;0;0;1,06;0,35;2,02017;530,47671;38572,2572;13/03/2023
Espírito Santo;Espírito Santo;7-CNC-48-ES;7CNC48ES;CANCÃ;Petrobras;486100094912003;2023/01;44,8443;0,0000;44,8443;0,0784;0,0000;0,0784;2,43100;186,9644;Ponto de Coleta CNC-35;INSTALACAO EMB/DESEMB;699;2021/02;Espírito Santo;19,6;< 290ºC;20.1%;290ºC a 380ºC;14.5%;> 380ºC;65.4%;96,78;1,74;0,1;0,05;0,02;0,01;0,01;0;0,01;0;0,02;0;0;0;0,58;0,68;2,07845;537,4362;37725,8764;13/03/2023
Espírito Santo;Espírito Santo;7-FAL-81HB-ES;7FAL81HBES;FAZENDA ALEGRE;Petrobras;480000037429756;2023/01;64,6126;0,0000;64,6126;0,0561;0,0000;0,0561;1,69900;143,3429;Estação Coletora de FAL;INSTALACAO EMB/DESEMB;702;2017/02;Fazenda Alegre;13,3;< 290ºC;7.28%;290ºC a 380ºC;14.52%;> 380ºC;78.2%;97,851;0,536;0,067;0,009;0,024;0,001;0,003;0,006;0,034;0,026;0,051;0,007;0;0,061;0,843;0,48;2,04026;532,65079;37336,0194;13/03/2023
Rio Grande do Norte;Potiguar;7-LOR-67-RN;7LOR67RN;LORENA;Potiguar E&P S.A.;480000038079708;2023/01;5,6182;0,0000;5,6182;1,3006;0,0000;1,3006;40,27300;0,0225;Estação Coletora de Lorena;INSTALACAO EMB/DESEMB;744;;;;< ºC;%;;%;> ºC;%;81,096;8,9;5;1,17;1,6;0,46;0,49;0,33;0,15;0,05;0,01;0,002;0;0,006;0,6;0,136;2,04522;533,46421;40238,9734;13/03/2023
Bahia;Recôncavo;7-DJ-770-BA;7DJ  0770  BA;DOM JOÃO;3R Candeias  S.A.;480000036449737;2023/01;1,5901;0,0000;1,5901;0,0086;0,0000;0,0086;0,26600;90,2645;Estação Dom João;INSTALACAO EMB/DESEMB;475;2022/02;Baiano Mistura;36,5;< 210ºC;19.1%;210ºC a 500ºC;49.7%;> 500ºC;31.2%;68,53;5,09;10,87;3,9;3,97;1,23;1,05;0,64;0,15;0,04;0,01;0;0;0,03;1,77;2,72;2,08205;537,89382;37529,5793;13/03/2023
Rio Grande do Norte;Potiguar;7-ET-1864D-RN;7ET1864DRN;ESTREITO;Petrobras;480000037939797;2023/01;1,6441;0,0000;1,6441;0,0007;0,0000;0,0007;0,02100;218,0712;Estação Coletora Rio Panon A;INSTALACAO EMB/DESEMB;740;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;13/03/2023
Ceará;Potiguar;7-FZB-831-CE;7FZB831CE;FAZENDA BELÉM CE;3R Fazenda Belém;480000037959712;2023/01;2,8925;0,0000;2,8925;0,0037;0,0000;0,0037;0,11400;17,3205;Estação Coletora de Fazenda Belém 8;INSTALACAO EMB/DESEMB;4;2017/02;Fazenda Belém;13,2;< 290ºC;8.06%;290ºC a 380ºC;10.43%;> 380ºC;81.51%;;;;;;;;;;;;;;;;;;;;13/03/2023
Rio Grande do Norte;Potiguar;7-ET-1715-RN;7ET1715RN;ESTREITO;Petrobras;480000037939797;2023/01;1,5925;0,0000;1,5925;0,0005;0,0000;0,0005;0,01600;388,1231;Estação Coletora Rio Panon A;INSTALACAO EMB/DESEMB;740;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;13/03/2023
Sergipe;Sergipe;1-FVB-2-SE;1FVB 0002  SE;FOZ DO VAZA-BARRIS;Guto & Cacal;48610009278200511;2023/01;3,5669;0,0000;3,5669;0,0108;0,0000;0,0108;0,33600;0,0446;Ponto de Coleta de Foz do Vaza-Barris;INSTALACAO EMB/DESEMB;248;;;;< ºC;%;;%;> ºC;%;;;;;;;;;;;;;;;;;;;;13/03/2023
Espírito Santo;Espírito Santo;7-CNC-6-ES;7CNC6ES;CANCÃ;Petrobras;486100094912003;2023/01;98,6183;0,0000;98,6183;0,1569;0,0000;0,1569;4,86300;788,0505;Ponto de Coleta área do CNC-6 (Cancã);INSTALACAO EMB/DESEMB;630;2021/02;Espírito Santo;19,6;< 290ºC;20.1%;290ºC a 380ºC;14.5%;> 380ºC;65.4%;96,78;1,74;0,1;0,05;0,02;0,01;0,01;0;0,01;0;0,02;0;0;0;0,58;0,68;2,07845;537,4362;37725,8764;13/03/2023
Espírito Santo;Espírito Santo;7-FAL-118-ES;7FAL118ES;FAZENDA ALEGRE;Petrobras;480000037429756;2023/01;66,8006;0,0000;66,8006;0,0356;0,0000;0,0356;1,07800;75,3284;Estação Coletora de FAL;INSTALACAO EMB/DESEMB;727;2017/02;Fazenda Alegre;13,3;< 290ºC;7.28%;290ºC a 380ºC;14.52%;> 380ºC;78.2%;97,851;0,536;0,067;0,009;0,024;0,001;0,003;0,006;0,034;0,026;0,051;0,007;0;0,061;0,843;0,48;2,04026;532,65079;37336,0194;13/03/2023
Rio Grande do Norte;Potiguar;7-LOR-60-RN;7LOR60RN;LORENA;Potiguar E&P S.A.;480000038079708;2023/01;6,6502;0,0000;6,6502;0,5088;0,0000;0,5088;15,75300;26,0607;Estação Coletora de Lorena;INSTALACAO EMB/DESEMB;505;;;;< ºC;%;;%;> ºC;%;81,096;8,9;5;1,17;1,6;0,46;0,49;0,33;0,15;0,05;0,01;0,002;0;0,006;0,6;0,136;2,04522;533,46421;40238,9734;13/03/2023
Bahia;Recôncavo;7-DJ-773-BA;7DJ  0773  BA;DOM JOÃO;3R Candeias  S.A.;480000036449737;2023/01;7,6125;0,0000;7,6125;0,0495;0,0000;0,0495;1,53300;79,3029;Estação Dom João;INSTALACAO EMB/DESEMB;721;2022/02;Baiano Mistura;36,5;< 210ºC;19.1%;210ºC a 500ºC;49.7%;> 500ºC;31.2%;68,53;5,09;10,87;3,9;3,97;1,23;1,05;0,64;0,15;0,04;0,01;0;0;0,03;1,77;2,72;2,08205;537,89382;37529,5793;13/03/2023
Rio Grande do Norte;Potiguar;7-ET-1829D-RN;7ET1829DRN;ESTREITO;Petrobras;480000037939797;2023/01;12,3238;0,0000;12,3238;0,0051;0,0000;0,0051;0,15800;49,5885;Estação Coletora de Estreito B;INSTALACAO EMB/DESEMB;744;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;13/03/2023
Ceará;Potiguar;7-FZB-832-CE;7FZB832CE;FAZENDA BELÉM CE;3R Fazenda Belém;480000037959712;2023/01;2,3800;0,0000;2,3800;0,0030;0,0000;0,0030;0,09300;68,1057;Estação Coletora de Fazenda Belém 8;INSTALACAO EMB/DESEMB;4;2017/02;Fazenda Belém;13,2;< 290ºC;8.06%;290ºC a 380ºC;10.43%;> 380ºC;81.51%;;;;;;;;;;;;;;;;;;;;13/03/2023
Rio Grande do Norte;Potiguar;7-ET-1672-RN;7ET1672RN;ESTREITO;Petrobras;480000037939797;2023/01;1,1068;0,0000;1,1068;0,0005;0,0000;0,0005;0,01400;173,5239;Estação Coletora Rio Panon A;INSTALACAO EMB/DESEMB;739;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;13/03/2023
Sergipe;Sergipe;3-FVB-3D-SE;3FVB 0003D SE;FOZ DO VAZA-BARRIS;Guto & Cacal;48610009278200511;2023/01;8,6617;0,0000;8,6617;0,0169;0,0000;0,0169;0,52400;0,0933;Ponto de Coleta de Foz do Vaza-Barris;INSTALACAO EMB/DESEMB;372;;;;< ºC;%;;%;> ºC;%;;;;;;;;;;;;;;;;;;;;13/03/2023
Espírito Santo;Espírito Santo;7-CNC-22-ES;7CNC22ES;CANCÃ;Petrobras;486100094912003;2023/01;9,8669;0,0000;9,8669;0,0198;0,0000;0,0198;0,61500;53,5167;Tanque isolado CBV2 (Cancã);INSTALACAO EMB/DESEMB;703;2021/02;Espírito Santo;19,6;< 290ºC;20.1%;290ºC a 380ºC;14.5%;> 380ºC;65.4%;96,78;1,74;0,1;0,05;0,02;0,01;0,01;0;0,01;0;0,02;0;0;0;0,58;0,68;2,07845;537,4362;37725,8764;13/03/2023
Espírito Santo;Espírito Santo;7-FAL-117-ES;7FAL117ES;FAZENDA ALEGRE;Petrobras;480000037429756;2023/01;47,8198;0,0000;47,8198;0,1153;0,0000;0,1153;3,49200;15,8885;Estação Coletora de FAL;INSTALACAO EMB/DESEMB;724;2017/02;Fazenda Alegre;13,3;< 290ºC;7.28%;290ºC a 380ºC;14.52%;> 380ºC;78.2%;97,851;0,536;0,067;0,009;0,024;0,001;0,003;0,006;0,034;0,026;0,051;0,007;0;0,061;0,843;0,48;2,04026;532,65079;37336,0194;13/03/2023
Rio Grande do Norte;Potiguar;8-LOR-63-RN;8LOR63RN;LORENA;Potiguar E&P S.A.;480000038079708;2023/01;0,0000;0,0000;0,0000;5,8599;0,0000;5,8599;181,44700;0,0000;Estação Coletora de Lorena;INSTALACAO EMB/DESEMB;744;;;;< ºC;%;;%;> ºC;%;81,096;8,9;5;1,17;1,6;0,46;0,49;0,33;0,15;0,05;0,01;0,002;0;0,006;0,6;0,136;2,04522;533,46421;40238,9734;13/03/2023
Bahia;Recôncavo;7-DJ-763-BA;7DJ  0763  BA;DOM JOÃO;3R Candeias  S.A.;480000036449737;2023/01;6,2590;0,0000;6,2590;0,0125;0,0000;0,0125;0,38900;126,2115;Estação Dom João;INSTALACAO EMB/DESEMB;722;2022/02;Baiano Mistura;36,5;< 210ºC;19.1%;210ºC a 500ºC;49.7%;> 500ºC;31.2%;68,53;5,09;10,87;3,9;3,97;1,23;1,05;0,64;0,15;0,04;0,01;0;0;0,03;1,77;2,72;2,08205;537,89382;37529,5793;13/03/2023
Rio Grande do Norte;Potiguar;7-ET-1917-RN;7ET1917RN;ESTREITO;Petrobras;480000037939797;2023/01;3,8987;0,0000;3,8987;0,0016;0,0000;0,0016;0,05000;703,7441;Estação Coletora de Estreito B;INSTALACAO EMB/DESEMB;738;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;13/03/2023
Ceará;Potiguar;7-FZB-837-CE;7FZB837CE;FAZENDA BELÉM CE;3R Fazenda Belém;480000037959712;2023/01;3,4452;0,0000;3,4452;0,0044;0,0000;0,0044;0,13500;11,8646;Estação Coletora de Fazenda Belém 8;INSTALACAO EMB/DESEMB;4;2017/02;Fazenda Belém;13,2;< 290ºC;8.06%;290ºC a 380ºC;10.43%;> 380ºC;81.51%;;;;;;;;;;;;;;;;;;;;13/03/2023
Rio Grande do Norte;Potiguar;7-ET-1697-RN;7ET1697RN;ESTREITO;Petrobras;480000037939797;2023/01;2,7079;0,0000;2,7079;0,0011;0,0000;0,0011;0,03500;94,2755;Estação Coletora Rio Panon A;INSTALACAO EMB/DESEMB;740;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;13/03/2023
Rio Grande do Norte;Potiguar;7-RFQ-15D-RN;7RFQ 0015D RN;RIACHO DA FORQUILHA;Potiguar E&P S.A.;480000038219721;2023/01;135,9695;0,0000;135,9695;3,0717;0,0000;3,0717;94,92100;1.216,9608;Estação Coletora de Riacho da Forquilha;INSTALACAO EMB/DESEMB;743;;;;< ºC;%;;%;> ºC;%;72,4655;12,9757;8,9614;1,3313;2,1944;0,4196;0,4043;0,1413;0,0408;0,0039;0;0;0;0,0048;1,0438;0,0132;2,00066;528,13407;41606,1974;13/03/2023
Rio Grande do Norte;Potiguar;3-BRSA-1097-RN;3CS3RN;PATURI;Potiguar E&P S.A.;48610001502200942;2023/01;0,1686;0,0000;0,1686;0,0008;0,0000;0,0008;0,02500;0,1915;;;744;;;;< ºC;%;;%;> ºC;%;89,3519;3,6438;2,1064;0,5252;0,657;0,2373;0,2243;0,2086;0,1143;0,0264;0,0008;0;0;0,0059;2,6684;0,2297;2,04749;533,72615;37666,8475;13/03/2023
Espírito Santo;Espírito Santo;7-FAL-116D-ES;7FAL116DES;FAZENDA ALEGRE;Petrobras;480000037429756;2023/01;0,1112;0,0000;0,1112;0,0016;0,0000;0,0016;0,04800;1,1243;Estação Coletora de FAL;INSTALACAO EMB/DESEMB;23;2017/02;Fazenda Alegre;13,3;< 290ºC;7.28%;290ºC a 380ºC;14.52%;> 380ºC;78.2%;97,851;0,536;0,067;0,009;0,024;0,001;0,003;0,006;0,034;0,026;0,051;0,007;0;0,061;0,843;0,48;2,04026;532,65079;37336,0194;13/03/2023
Rio Grande do Norte;Potiguar;7-LOR-61-RN;7LOR61RN;LORENA;Potiguar E&P S.A.;480000038079708;2023/01;25,7712;0,0000;25,7712;0,6353;0,0000;0,6353;19,67100;63,1038;Estação Coletora de Lorena;INSTALACAO EMB/DESEMB;741;;;;< ºC;%;;%;> ºC;%;81,096;8,9;5;1,17;1,6;0,46;0,49;0,33;0,15;0,05;0,01;0,002;0;0,006;0,6;0,136;2,04522;533,46421;40238,9734;13/03/2023
Bahia;Recôncavo;7-DJ-784D-BA;7DJ  0784D BA;DOM JOÃO;3R Candeias  S.A.;480000036449737;2023/01;12,0143;0,0000;12,0143;0,0160;0,0000;0,0160;0,49600;183,4196;Estação Dom João;INSTALACAO EMB/DESEMB;721;2022/02;Baiano Mistura;36,5;< 210ºC;19.1%;210ºC a 500ºC;49.7%;> 500ºC;31.2%;68,53;5,09;10,87;3,9;3,97;1,23;1,05;0,64;0,15;0,04;0,01;0;0;0,03;1,77;2,72;2,08205;537,89382;37529,5793;13/03/2023
Rio Grande do Norte;Potiguar;7-ET-1914D-RN;7ET1914DRN;ESTREITO;Petrobras;480000037939797;2023/01;7,2536;0,0000;7,2536;0,0030;0,0000;0,0030;0,09300;46,3551;Estação Coletora de Estreito B;INSTALACAO EMB/DESEMB;744;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;13/03/2023
Bahia;Recôncavo;7-FBE-61D-BA;7FBE61DBA;FAZENDA BOA ESPERANÇA;Petrobras;480000036509730;2023/01;14,3211;0,0000;14,3211;0,1226;0,0000;0,1226;3,80100;21,5980;Estação Coletora Boa Esperança A;INSTALACAO EMB/DESEMB;131;2022/02;Baiano Mistura;36,5;< 210ºC;19.1%;210ºC a 500ºC;49.7%;> 500ºC;31.2%;63,29;14,33;9,26;2,95;3,41;0,85;1,03;0,7;0,29;0,11;0,02;0;0;0,04;3,34;0,38;2,07482;537,02074;41078,5484;13/03/2023
Rio Grande do Norte;Potiguar;7-ET-1618-RN;7ET1618RN;ESTREITO;Petrobras;480000037939797;2023/01;0,4803;0,0000;0,4803;0,0002;0,0000;0,0002;0,00600;24,2819;Estação Coletora Rio Panon A;INSTALACAO EMB/DESEMB;740;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;13/03/2023
Rio Grande do Norte;Potiguar;7-RFQ-35D-RN;7RFQ35DRN;RIACHO DA FORQUILHA;Potiguar E&P S.A.;480000038219721;2023/01;23,0984;0,0000;23,0984;0,2089;0,0000;0,2089;6,45600;309,3517;Estação Coletora de Riacho da Forquilha;INSTALACAO EMB/DESEMB;743;;;;< ºC;%;;%;> ºC;%;72,4655;12,9757;8,9614;1,3313;2,1944;0,4196;0,4043;0,1413;0,0408;0,0039;0;0;0;0,0048;1,0438;0,0132;2,00066;528,13407;41606,1974;13/03/2023
Rio Grande do Norte;Potiguar;7-PTR-6D-RN;7PTR0006DRN;PATURI;Potiguar E&P S.A.;48610001503200997;2023/01;1,4061;0,0000;1,4061;0,0044;0,0000;0,0044;0,13500;5,4829;;;743;;;;< ºC;%;;%;> ºC;%;89,3519;3,6438;2,1064;0,5252;0,657;0,2373;0,2243;0,2086;0,1143;0,0264;0,0008;0;0;0,0059;2,6684;0,2297;2,04749;533,72615;37666,8475;13/03/2023
Espírito Santo;Espírito Santo;7-FAL-115D-ES;7FAL115DES;FAZENDA ALEGRE;Petrobras;480000037429756;2023/01;7,4025;0,0000;7,4025;0,0004;0,0000;0,0004;0,01200;6,2709;Estação Coletora de FAL;INSTALACAO EMB/DESEMB;721;2017/02;Fazenda Alegre;13,3;< 290ºC;7.28%;290ºC a 380ºC;14.52%;> 380ºC;78.2%;97,851;0,536;0,067;0,009;0,024;0,001;0,003;0,006;0,034;0,026;0,051;0,007;0;0,061;0,843;0,48;2,04026;532,65079;37336,0194;13/03/2023
Rio Grande do Norte;Potiguar;7-LOR-59-RN;7LOR59RN;LORENA;Potiguar E&P S.A.;480000038079708;2023/01;32,5167;0,0000;32,5167;1,2993;0,0000;1,2993;40,23200;57,2089;Estação Coletora de Lorena;INSTALACAO EMB/DESEMB;742;;;;< ºC;%;;%;> ºC;%;81,096;8,9;5;1,17;1,6;0,46;0,49;0,33;0,15;0,05;0,01;0,002;0;0,006;0,6;0,136;2,04522;533,46421;40238,9734;13/03/2023
Bahia;Recôncavo;7-DJ-785H-BA;7DJ785HBA;DOM JOÃO;3R Candeias  S.A.;480000036449737;2023/01;11,0112;0,0000;11,0112;0,0218;0,0000;0,0218;0,67700;294,9736;Estação Dom João;INSTALACAO EMB/DESEMB;684;2022/02;Baiano Mistura;36,5;< 210ºC;19.1%;210ºC a 500ºC;49.7%;> 500ºC;31.2%;68,53;5,09;10,87;3,9;3,97;1,23;1,05;0,64;0,15;0,04;0,01;0;0;0,03;1,77;2,72;2,08205;537,89382;37529,5793;13/03/2023
Rio Grande do Norte;Potiguar;7-ET-1892-RN;7-ET-1892-RN;ESTREITO;Petrobras;480000037939797;2023/01;0,4052;0,0000;0,4052;0,0002;0,0000;0,0002;0,00500;88,5179;Estação Coletora Estreito A;INSTALACAO EMB/DESEMB;85;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;13/03/2023
