Estado;Bacia;Nome_ANP;Nome_Operador;Campo;Operador;Contrato;Periodo;Oleo_bpd;Condensado_bpd;Petroleo_bpd;Gas_Natural_Associado_(Mm³/dia);Gas_Natural_Não Associado_(Mm³/dia);Gas_Natural_Total_(Mm³/dia);Volume_Gas_Royalties_(Mm³/dia);Agua_bpd;Instalacao_Destino;Tipo_Instalacao;Tempo_de_Producao_h_por_mes;Periodo_Carga;Corrente;Grau_API;Fracao_Destilados_Leves_Corte;Fracao_Destilados_Leves_Volume;Fracao_Destilados_Medios_Corte;Fracao_Destilados_Medios_Volume;Fracao_Destilados_Pesados_Corte;Fracao_Destilados_Pesados_Volume;Percentual_em_Volumes_Metano;Percentual_em_Volumes_Etano;Percentual_em_Volumes_Propano;Percentual_em_Volumes_Iso-Butano;Percentual_em_Volumes_Butano;Percentual_em_Volumes_Iso-Pentano;Percentual_em_Volumes_n-Pentano;Percentual_em_Volumes_Hexanos;Percentual_em_Volumes_Heptanos;Percentual_em_Volumes_Octanos;Percentual_em_Volumes_Nonanos;Percentual_em_Volumes_Decanos;Percentual_em_Volumes_Undecanos;Percentual_em_Volumes_Oxigenio;Percentual_em_Volumes_Nitrogenio;Percentual_em_Volumes_Gas Carbonico;Densidade_GLP_Gas;Densidade_GLP_Liquido;PCS_GP_KJ_por_metro_cubico;Data_Atualizacao
Rio Grande do Norte;Potiguar;7-ET-740H-RN;7ET  0740H RN;ESTREITO;Petrobras;480000037939797;2023/02;16,9973;0,0000;16,9973;0,0070;0,0000;0,0070;0,19700;530,5563;Estação Coletora Estreito A;INSTALACAO EMB/DESEMB;661;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;08/04/2023
Rio Grande do Norte;Potiguar;7-FP-397-RN;7FP397RN;FAZENDA POCINHO;Petrobras;480000037999773;2023/02;2,1498;0,0000;2,1498;0,0335;0,0000;0,0335;0,93700;335,0622;Estação Coletora Central de Fazenda Pocinho;INSTALACAO EMB/DESEMB;663;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;86,931;1,385;0,228;0,03;0,108;0,658;0,02;0,112;0,063;0,054;0,055;0,096;0;0,075;3,385;6,799;2,08223;537,37907;34183,0102;08/04/2023
Rio Grande do Norte;Potiguar;7-ARG-68-RN;7ARG 0068  RN;ALTO DO RODRIGUES;Petrobras;480000037849704;2023/02;2,6781;0,0000;2,6781;0,0016;0,0000;0,0016;0,04600;90,4933;Estação Coletora A de Alto do Rodrigues;INSTALACAO EMB/DESEMB;669;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;79,243;0,034;0;0,002;0,002;0,004;0,005;0,01;0,005;0;0;0;0;0,264;19,24;1,211;2,44864;580,83019;29910,4577;08/04/2023
Bahia;Recôncavo;7-DJ-770-BA;7DJ  0770  BA;DOM JOÃO;3R Candeias  S.A.;480000036449737;2023/02;2,0552;0,0000;2,0552;0,0111;0,0000;0,0111;0,31100;136,2991;Estação Dom João;INSTALACAO EMB/DESEMB;648;2022/02;Baiano Mistura;36,5;< 210ºC;19.1%;210ºC a 500ºC;49.7%;> 500ºC;31.2%;68,53;5,09;10,87;3,9;3,97;1,23;1,05;0,64;0,15;0,04;0,01;0;0;0,03;1,77;2,72;2,08205;537,89382;37529,5793;08/04/2023
Rio Grande do Norte;Potiguar;7-AP-189D-RN;7AP  0189D RN;CANTO DO AMARO;Petrobras;480000037929724;2023/02;1,7169;0,0000;1,7169;0,0003;0,0000;0,0003;0,00700;109,3598;Estação Coletora Alto da Pedra B;INSTALACAO EMB/DESEMB;672;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;61,43;16,8;12,43;2,59;3,66;0,78;0,53;0,39;0,1;0,05;0,02;0;0;0;0,3;0,92;2,03149;531,83423;43282,9305;08/04/2023
Rio Grande do Norte;Potiguar;7-ARG-153-RN;7ARG 0153  RN;ALTO DO RODRIGUES;Petrobras;480000037849704;2023/02;7,0170;0,0000;7,0170;0,0044;0,0000;0,0044;0,12200;1.063,0936;Estação Coletora A de Alto do Rodrigues;INSTALACAO EMB/DESEMB;670;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;79,243;0,034;0;0,002;0,002;0,004;0,005;0,01;0,005;0;0;0;0;0,264;19,24;1,211;2,44864;580,83019;29910,4577;08/04/2023
Rio Grande do Norte;Potiguar;7-FP-197-RN;7FP  0197  RN;FAZENDA POCINHO;Petrobras;480000037999773;2023/02;2,0640;0,0000;2,0640;0,0249;0,0000;0,0249;0,69600;285,8220;Estação Coletora Central de Fazenda Pocinho;INSTALACAO EMB/DESEMB;672;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;86,931;1,385;0,228;0,03;0,108;0,658;0,02;0,112;0,063;0,054;0,055;0,096;0;0,075;3,385;6,799;2,08223;537,37907;34183,0102;08/04/2023
Bahia;Recôncavo;7-DJ-773-BA;7DJ  0773  BA;DOM JOÃO;3R Candeias  S.A.;480000036449737;2023/02;6,7229;0,0000;6,7229;0,0436;0,0000;0,0436;1,22200;81,8232;Estação Dom João;INSTALACAO EMB/DESEMB;672;2022/02;Baiano Mistura;36,5;< 210ºC;19.1%;210ºC a 500ºC;49.7%;> 500ºC;31.2%;68,53;5,09;10,87;3,9;3,97;1,23;1,05;0,64;0,15;0,04;0,01;0;0;0,03;1,77;2,72;2,08205;537,89382;37529,5793;08/04/2023
Rio Grande do Norte;Potiguar;7-ET-1622-RN;7ET1622RN;ESTREITO;Petrobras;480000037939797;2023/02;2,4822;0,0000;2,4822;0,0010;0,0000;0,0010;0,02900;410,3688;Estação Coletora Rio Panon A;INSTALACAO EMB/DESEMB;670;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;08/04/2023
Maranhão;Parnaíba;1-OGX-107-MA;1OGXFAZENDACHICOTEMA;GAVIÃO CABOCLO;Eneva;48610001415200812;2023/02;0,0000;0,0000;0,0000;0,0000;0,8690;0,8690;23,40700;0,0000;Estação de Produção e Escoamento de Gavião Branco;INSTALACAO EMB/DESEMB;0;2023/02;GAVIÃO CABOCLO;58,55;< 210ºC;81.4%;210ºC a 500ºC;18.6%;> 500ºC;0%;86,3004;6,2263;1,5262;0,2561;0,3813;0,1411;0,0883;0,0314;0,0101;0,0028;0,001;0;0;0,0186;4,9385;0,0779;2,00832;529,04465;37587,9864;08/04/2023
Rio Grande do Norte;Potiguar;7-ARG-53-RN;7ARG 0053  RN;ALTO DO RODRIGUES;Petrobras;480000037849704;2023/02;7,3016;0,0000;7,3016;0,0045;0,0000;0,0045;0,12700;565,6134;Estação Coletora A de Alto do Rodrigues;INSTALACAO EMB/DESEMB;670;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;79,243;0,034;0;0,002;0,002;0,004;0,005;0,01;0,005;0;0;0;0;0,264;19,24;1,211;2,44864;580,83019;29910,4577;08/04/2023
Bahia;Recôncavo;7-DJ-778-BA;7DJ  0778  BA;DOM JOÃO;3R Candeias  S.A.;480000036449737;2023/02;31,3486;0,0000;31,3486;0,0080;0,0000;0,0080;0,22300;11,5759;Estação Marapé (Dom João Mar);INSTALACAO EMB/DESEMB;656;2022/02;Baiano Mistura;36,5;< 210ºC;19.1%;210ºC a 500ºC;49.7%;> 500ºC;31.2%;68,53;5,09;10,87;3,9;3,97;1,23;1,05;0,64;0,15;0,04;0,01;0;0;0,03;1,77;2,72;2,08205;537,89382;37529,5793;08/04/2023
Rio Grande do Norte;Potiguar;7-CAM-577-RN;7CAM 0577  RN;CANTO DO AMARO;Petrobras;480000037929724;2023/02;1,1272;0,0000;1,1272;0,0002;0,0000;0,0002;0,00400;188,9960;Estação Coletora Canto do Amaro A;INSTALACAO EMB/DESEMB;672;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;61,43;16,8;12,43;2,59;3,66;0,78;0,53;0,39;0,1;0,05;0,02;0;0;0;0,3;0,92;2,03149;531,83423;43282,9305;08/04/2023
Rio Grande do Norte;Potiguar;7-ARG-113-RN;7ARG 0113  RN;ALTO DO RODRIGUES;Petrobras;480000037849704;2023/02;5,4977;0,0000;5,4977;0,0034;0,0000;0,0034;0,09500;880,7423;Estação Coletora A de Alto do Rodrigues;INSTALACAO EMB/DESEMB;548;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;79,243;0,034;0;0,002;0,002;0,004;0,005;0,01;0,005;0;0;0;0;0,264;19,24;1,211;2,44864;580,83019;29910,4577;08/04/2023
Rio Grande do Norte;Potiguar;7-FP-191-RN;7FP  0191  RN;FAZENDA POCINHO;Petrobras;480000037999773;2023/02;2,8358;0,0000;2,8358;0,0347;0,0000;0,0347;0,97200;372,7213;Estação Coletora Central de Fazenda Pocinho;INSTALACAO EMB/DESEMB;672;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;86,931;1,385;0,228;0,03;0,108;0,658;0,02;0,112;0,063;0,054;0,055;0,096;0;0,075;3,385;6,799;2,08223;537,37907;34183,0102;08/04/2023
Bahia;Recôncavo;7-DJ-763-BA;7DJ  0763  BA;DOM JOÃO;3R Candeias  S.A.;480000036449737;2023/02;4,9537;0,0000;4,9537;0,0092;0,0000;0,0092;0,25700;131,9932;Estação Dom João;INSTALACAO EMB/DESEMB;672;2022/02;Baiano Mistura;36,5;< 210ºC;19.1%;210ºC a 500ºC;49.7%;> 500ºC;31.2%;68,53;5,09;10,87;3,9;3,97;1,23;1,05;0,64;0,15;0,04;0,01;0;0;0,03;1,77;2,72;2,08205;537,89382;37529,5793;08/04/2023
Rio Grande do Norte;Potiguar;7-ET-1344D-RN;7ET1344DRN;ESTREITO;Petrobras;480000037939797;2023/02;0,4684;0,0000;0,4684;0,0002;0,0000;0,0002;0,00500;29,3036;Estação Coletora de Estreito B;INSTALACAO EMB/DESEMB;304;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;08/04/2023
Sergipe;Sergipe;1-FVB-2-SE;1FVB 0002  SE;FOZ DO VAZA-BARRIS;Guto & Cacal;48610009278200511;2023/02;3,3089;0,0000;3,3089;0,0100;0,0000;0,0100;0,28100;0,0404;Ponto de Coleta de Foz do Vaza-Barris;INSTALACAO EMB/DESEMB;224;;;;< ºC;%;;%;> ºC;%;;;;;;;;;;;;;;;;;;;;08/04/2023
Rio Grande do Norte;Potiguar;7-ARG-34-RN;7ARG 0034  RN;ALTO DO RODRIGUES;Petrobras;480000037849704;2023/02;2,5429;0,0000;2,5429;0,0016;0,0000;0,0016;0,04400;126,8913;Estação Coletora A de Alto do Rodrigues;INSTALACAO EMB/DESEMB;670;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;79,243;0,034;0;0,002;0,002;0,004;0,005;0,01;0,005;0;0;0;0;0,264;19,24;1,211;2,44864;580,83019;29910,4577;08/04/2023
Bahia;Recôncavo;7-DJ-785H-BA;7DJ785HBA;DOM JOÃO;3R Candeias  S.A.;480000036449737;2023/02;9,9658;0,0000;9,9658;0,0198;0,0000;0,0198;0,55300;311,8926;Estação Dom João;INSTALACAO EMB/DESEMB;653;2022/02;Baiano Mistura;36,5;< 210ºC;19.1%;210ºC a 500ºC;49.7%;> 500ºC;31.2%;68,53;5,09;10,87;3,9;3,97;1,23;1,05;0,64;0,15;0,04;0,01;0;0;0,03;1,77;2,72;2,08205;537,89382;37529,5793;08/04/2023
Rio Grande do Norte;Potiguar;7-CAM-599-RN;7CAM 0599  RN;CANTO DO AMARO;Petrobras;480000037929724;2023/02;0,5708;0,0000;0,5708;0,0001;0,0000;0,0001;0,00200;189,9970;Estação Coletora Canto do Amaro D;INSTALACAO EMB/DESEMB;265;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;61,43;16,8;12,43;2,59;3,66;0,78;0,53;0,39;0,1;0,05;0,02;0;0;0;0,3;0,92;2,03149;531,83423;43282,9305;08/04/2023
Rio Grande do Norte;Potiguar;7-ARG-84-RN;7ARG 0084  RN;ALTO DO RODRIGUES;Petrobras;480000037849704;2023/02;6,5769;0,0000;6,5769;0,0041;0,0000;0,0041;0,11400;227,7691;Estação Coletora A de Alto do Rodrigues;INSTALACAO EMB/DESEMB;670;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;79,243;0,034;0;0,002;0,002;0,004;0,005;0,01;0,005;0;0;0;0;0,264;19,24;1,211;2,44864;580,83019;29910,4577;08/04/2023
Rio Grande do Norte;Potiguar;7-PL-59-RN;7PL  0059  RN;FAZENDA POCINHO;Petrobras;480000037999773;2023/02;0,7096;0,0000;0,7096;0,0034;0,0000;0,0034;0,09400;218,9386;Estação Coletora Palmeira A;INSTALACAO EMB/DESEMB;648;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;86,931;1,385;0,228;0,03;0,108;0,658;0,02;0,112;0,063;0,054;0,055;0,096;0;0,075;3,385;6,799;2,08223;537,37907;34183,0102;08/04/2023
Bahia;Recôncavo;7-DJ-791-BA;7DJ791BA;DOM JOÃO;3R Candeias  S.A.;480000036449737;2023/02;7,3231;0,0000;7,3231;0,2670;0,0000;0,2670;7,47500;108,0331;Estação Dom João;INSTALACAO EMB/DESEMB;661;2022/02;Baiano Mistura;36,5;< 210ºC;19.1%;210ºC a 500ºC;49.7%;> 500ºC;31.2%;68,53;5,09;10,87;3,9;3,97;1,23;1,05;0,64;0,15;0,04;0,01;0;0;0,03;1,77;2,72;2,08205;537,89382;37529,5793;08/04/2023
Rio Grande do Norte;Potiguar;7-ET-1262-RN;7ET1262RN;ESTREITO;Petrobras;480000037939797;2023/02;13,8039;0,0000;13,8039;0,0057;0,0000;0,0057;0,16000;659,5542;Estação Coletora de Estreito B;INSTALACAO EMB/DESEMB;639;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;08/04/2023
Sergipe;Sergipe;3-FVB-3D-SE;3FVB 0003D SE;FOZ DO VAZA-BARRIS;Guto & Cacal;48610009278200511;2023/02;6,4291;0,0000;6,4291;0,0125;0,0000;0,0125;0,35100;0,0674;Ponto de Coleta de Foz do Vaza-Barris;INSTALACAO EMB/DESEMB;336;;;;< ºC;%;;%;> ºC;%;;;;;;;;;;;;;;;;;;;;08/04/2023
Rio Grande do Norte;Potiguar;7-ARG-32-RN;7ARG 0032  RN;ALTO DO RODRIGUES;Petrobras;480000037849704;2023/02;4,0057;0,0000;4,0057;0,0025;0,0000;0,0025;0,07000;349,7036;Estação Coletora A de Alto do Rodrigues;INSTALACAO EMB/DESEMB;670;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;79,243;0,034;0;0,002;0,002;0,004;0,005;0,01;0,005;0;0;0;0;0,264;19,24;1,211;2,44864;580,83019;29910,4577;08/04/2023
Bahia;Recôncavo;7-DJ-792-BA;7DJ792BA;DOM JOÃO;3R Candeias  S.A.;480000036449737;2023/02;7,9476;0,0000;7,9476;0,0101;0,0000;0,0101;0,28300;420,7265;Estação Dom João;INSTALACAO EMB/DESEMB;654;2022/02;Baiano Mistura;36,5;< 210ºC;19.1%;210ºC a 500ºC;49.7%;> 500ºC;31.2%;68,53;5,09;10,87;3,9;3,97;1,23;1,05;0,64;0,15;0,04;0,01;0;0;0,03;1,77;2,72;2,08205;537,89382;37529,5793;08/04/2023
Rio Grande do Norte;Potiguar;7-CAM-595-RN;7CAM 0595  RN;CANTO DO AMARO;Petrobras;480000037929724;2023/02;6,1382;0,0000;6,1382;0,0010;0,0000;0,0010;0,02600;140,3623;Estação Coletora Canto do Amaro A;INSTALACAO EMB/DESEMB;670;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;61,43;16,8;12,43;2,59;3,66;0,78;0,53;0,39;0,1;0,05;0,02;0;0;0;0,3;0,92;2,03149;531,83423;43282,9305;08/04/2023
Rio Grande do Norte;Potiguar;7-ARG-72-RN;7ARG 0072  RN;ALTO DO RODRIGUES;Petrobras;480000037849704;2023/02;3,6728;0,0000;3,6728;0,0023;0,0000;0,0023;0,06400;475,2686;Estação Coletora A de Alto do Rodrigues;INSTALACAO EMB/DESEMB;670;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;79,243;0,034;0;0,002;0,002;0,004;0,005;0,01;0,005;0;0;0;0;0,264;19,24;1,211;2,44864;580,83019;29910,4577;08/04/2023
Rio Grande do Norte;Potiguar;7-FP-481-RN;7FP481RN;FAZENDA POCINHO;Petrobras;480000037999773;2023/02;5,3767;0,0000;5,3767;0,0658;0,0000;0,0658;1,84200;187,6086;Estação Coletora Central de Fazenda Pocinho;INSTALACAO EMB/DESEMB;672;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;86,931;1,385;0,228;0,03;0,108;0,658;0,02;0,112;0,063;0,054;0,055;0,096;0;0,075;3,385;6,799;2,08223;537,37907;34183,0102;08/04/2023
Bahia;Recôncavo;7-DJ-793-BA;7DJ793BA;DOM JOÃO;3R Candeias  S.A.;480000036449737;2023/02;7,2358;0,0000;7,2358;0,0477;0,0000;0,0477;1,33600;738,9774;Estação Dom João;INSTALACAO EMB/DESEMB;672;2022/02;Baiano Mistura;36,5;< 210ºC;19.1%;210ºC a 500ºC;49.7%;> 500ºC;31.2%;68,53;5,09;10,87;3,9;3,97;1,23;1,05;0,64;0,15;0,04;0,01;0;0;0,03;1,77;2,72;2,08205;537,89382;37529,5793;08/04/2023
Rio Grande do Norte;Potiguar;7-ET-1629-RN;7ET1629RN;ESTREITO;Petrobras;480000037939797;2023/02;5,8646;0,0000;5,8646;0,0024;0,0000;0,0024;0,06800;389,3109;Estação Coletora Rio Panon A;INSTALACAO EMB/DESEMB;670;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;08/04/2023
Rio Grande do Norte;Potiguar;7-ET-1546D-RN;7ET1546DRN;ESTREITO;Petrobras;480000037939797;2023/02;0,5351;0,0000;0,5351;0,0002;0,0000;0,0002;0,00600;156,0023;Estação Coletora Rio Panon A;INSTALACAO EMB/DESEMB;670;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;08/04/2023
Rio Grande do Norte;Potiguar;7-ARG-30-RN;7ARG 0030  RN;ALTO DO RODRIGUES;Petrobras;480000037849704;2023/02;10,8191;0,0000;10,8191;0,0067;0,0000;0,0067;0,18800;401,0351;Estação Coletora A de Alto do Rodrigues;INSTALACAO EMB/DESEMB;670;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;79,243;0,034;0;0,002;0,002;0,004;0,005;0,01;0,005;0;0;0;0;0,264;19,24;1,211;2,44864;580,83019;29910,4577;08/04/2023
Rio Grande do Norte;Potiguar;7-ARG-61-RN;7ARG 0061  RN;ALTO DO RODRIGUES;Petrobras;480000037849704;2023/02;0,5670;0,0000;0,5670;0,0004;0,0000;0,0004;0,01000;57,0194;Estação Coletora A de Alto do Rodrigues;INSTALACAO EMB/DESEMB;174;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;79,243;0,034;0;0,002;0,002;0,004;0,005;0,01;0,005;0;0;0;0;0,264;19,24;1,211;2,44864;580,83019;29910,4577;08/04/2023
Rio Grande do Norte;Potiguar;7-CAM-744-RN;7CAM 0744  RN;CANTO DO AMARO;Petrobras;480000037929724;2023/02;10,1978;0,0000;10,1978;0,0016;0,0000;0,0016;0,04400;116,4084;Estação Coletora Canto do Amaro H;INSTALACAO EMB/DESEMB;668;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;61,43;16,8;12,43;2,59;3,66;0,78;0,53;0,39;0,1;0,05;0,02;0;0;0;0,3;0,92;2,03149;531,83423;43282,9305;08/04/2023
Rio Grande do Norte;Potiguar;7-ET-1515D-RN;7ET1515DRN;ESTREITO;Petrobras;480000037939797;2023/02;0,5353;0,0000;0,5353;0,0002;0,0000;0,0002;0,00600;197,4607;Estação Coletora Rio Panon A;INSTALACAO EMB/DESEMB;670;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;08/04/2023
Rio Grande do Norte;Potiguar;7-FP-452D-RN;7FP452DRN;FAZENDA POCINHO;Petrobras;480000037999773;2023/02;2,1911;0,0000;2,1911;0,0197;0,0000;0,0197;0,55100;318,9012;Estação Coletora Central de Fazenda Pocinho;INSTALACAO EMB/DESEMB;645;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;86,931;1,385;0,228;0,03;0,108;0,658;0,02;0,112;0,063;0,054;0,055;0,096;0;0,075;3,385;6,799;2,08223;537,37907;34183,0102;08/04/2023
Rio Grande do Norte;Potiguar;7-ARG-59-RN;7ARG 0059  RN;ALTO DO RODRIGUES;Petrobras;480000037849704;2023/02;2,8145;0,0000;2,8145;0,0018;0,0000;0,0018;0,04900;328,5691;Estação Coletora A de Alto do Rodrigues;INSTALACAO EMB/DESEMB;670;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;79,243;0,034;0;0,002;0,002;0,004;0,005;0,01;0,005;0;0;0;0;0,264;19,24;1,211;2,44864;580,83019;29910,4577;08/04/2023
Rio Grande do Norte;Potiguar;7-ET-1331D-RN;7ET1331DRN;ESTREITO;Petrobras;480000037939797;2023/02;2,1862;0,0000;2,1862;0,0009;0,0000;0,0009;0,02500;17,8512;Estação Coletora de Estreito B;INSTALACAO EMB/DESEMB;639;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;08/04/2023
Rio Grande do Norte;Potiguar;7-ET-1545-RN;7ET1545RN;ESTREITO;Petrobras;480000037939797;2023/02;0,5353;0,0000;0,5353;0,0002;0,0000;0,0002;0,00600;319,1380;Estação Coletora Rio Panon A;INSTALACAO EMB/DESEMB;670;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;08/04/2023
Bahia;Recôncavo;7-AG-10-BA;7AG  0010  BA;ÁGUA GRANDE;3R Rio Ventura S.A;480000036299743;2023/02;15,2858;0,0000;15,2858;0,2745;0,0000;0,2745;0,00000;181,5718;Estação Coletora de Rio Ventura;INSTALACAO EMB/DESEMB;671;;;;< ºC;%;;%;> ºC;%;85,391;9,595;1,039;0,221;0,318;0,146;0,18;0,198;0,093;0,038;0;0;0;0,023;1,296;1,462;2,03865;532,63022;39428,7715;08/04/2023
Rio Grande do Norte;Potiguar;7-ARG-39-RN;7ARG 0039  RN;ALTO DO RODRIGUES;Petrobras;480000037849704;2023/02;3,0052;0,0000;3,0052;0,0019;0,0000;0,0019;0,05200;225,5845;Estação Coletora A de Alto do Rodrigues;INSTALACAO EMB/DESEMB;670;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;79,243;0,034;0;0,002;0,002;0,004;0,005;0,01;0,005;0;0;0;0;0,264;19,24;1,211;2,44864;580,83019;29910,4577;08/04/2023
Rio Grande do Norte;Potiguar;7-CAM-594-RN;7CAM 0594  RN;CANTO DO AMARO;Petrobras;480000037929724;2023/02;4,2119;0,0000;4,2119;0,0007;0,0000;0,0007;0,01800;0,3637;Estação Coletora Canto do Amaro A;INSTALACAO EMB/DESEMB;659;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;61,43;16,8;12,43;2,59;3,66;0,78;0,53;0,39;0,1;0,05;0,02;0;0;0;0,3;0,92;2,03149;531,83423;43282,9305;08/04/2023
Rio Grande do Norte;Potiguar;7-ET-1533D-RN;7ET1533DRN;ESTREITO;Petrobras;480000037939797;2023/02;0,2806;0,0000;0,2806;0,0001;0,0000;0,0001;0,00300;355,7892;Estação Coletora Rio Panon A;INSTALACAO EMB/DESEMB;341;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;08/04/2023
Rio Grande do Norte;Potiguar;7-FP-483-RN;7FP483RN;FAZENDA POCINHO;Petrobras;480000037999773;2023/02;1,5509;0,0000;1,5509;0,0190;0,0000;0,0190;0,53200;233,6370;Estação Coletora Central de Fazenda Pocinho;INSTALACAO EMB/DESEMB;671;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;86,931;1,385;0,228;0,03;0,108;0,658;0,02;0,112;0,063;0,054;0,055;0,096;0;0,075;3,385;6,799;2,08223;537,37907;34183,0102;08/04/2023
Rio Grande do Norte;Potiguar;7-ARG-38-RN;7ARG 0038  RN;ALTO DO RODRIGUES;Petrobras;480000037849704;2023/02;5,8572;0,0000;5,8572;0,0036;0,0000;0,0036;0,10200;495,6047;Estação Coletora A de Alto do Rodrigues;INSTALACAO EMB/DESEMB;670;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;79,243;0,034;0;0,002;0,002;0,004;0,005;0,01;0,005;0;0;0;0;0,264;19,24;1,211;2,44864;580,83019;29910,4577;08/04/2023
Rio Grande do Norte;Potiguar;7-ET-1322D-RN;7ET1322DRN;ESTREITO;Petrobras;480000037939797;2023/02;2,0127;0,0000;2,0127;0,0008;0,0000;0,0008;0,02300;455,4508;Estação Coletora de Estreito B;INSTALACAO EMB/DESEMB;637;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;08/04/2023
Rio Grande do Norte;Potiguar;7-ET-1730-RN;7ET1730RN;ESTREITO;Petrobras;480000037939797;2023/02;0,7559;0,0000;0,7559;0,0003;0,0000;0,0003;0,00900;29,8330;Estação Coletora de Estreito B;INSTALACAO EMB/DESEMB;670;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;08/04/2023
