UF;Bacia;Exploração;Nome_ANP;Campo;Operador;Período;Petróleo_(bbl/dia);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-ARG-6-RN;ALTO DO RODRIGUES;Petrobras;2023/02;7,1239;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-CAM-205-RN;CANTO DO AMARO;Petrobras;2023/02;6,0861;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-SAB-7-RN;SABIÁ;Potiguar E&P S.A.;2023/02;39,7417;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sergipe;Sergipe;terra;7-CP-133-SE;CARMÓPOLIS;Carmo;2023/02;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-ARG-835D-RN;ALTO DO RODRIGUES;Petrobras;2023/02;4,3424;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-ROL-1-RN;ROLINHA;Níon Energia;2023/02;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bahia;Recôncavo;terra;1-IB-1-BA;ILHA DE BIMBARRA;3R Candeias  S.A.;2023/02;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bahia;Recôncavo;terra;7-AG-270-BA;ÁGUA GRANDE;3R Rio Ventura S.A;2023/02;24,8517;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-ARG-815-RN;ALTO DO RODRIGUES;Petrobras;2023/02;2,7619;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-CAM-210-RN;CANTO DO AMARO;Petrobras;2023/02;2,2068;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-FP-328-RN;FAZENDA POCINHO;Petrobras;2023/02;1,3105;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sergipe;Sergipe;terra;7-CP-1360D-SE;CARMÓPOLIS;Carmo;2023/02;24,86;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-ARG-811D-RN;ALTO DO RODRIGUES;Petrobras;2023/02;8,3248;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sergipe;Sergipe;terra;7-CP-357-SE;CARMÓPOLIS;Carmo;2023/02;15,1852;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-FP-314-RN;FAZENDA POCINHO;Petrobras;2023/02;12,7661;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bahia;Recôncavo;terra;7-AG-242-BA;ÁGUA GRANDE;3R Rio Ventura S.A;2023/02;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-ARG-832D-RN;ALTO DO RODRIGUES;Petrobras;2023/02;1,7926;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-CAM-250-RN;CANTO DO AMARO;Petrobras;2023/02;5,2111;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-FP-403-RN;FAZENDA POCINHO;Petrobras;2023/02;5,307;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sergipe;Sergipe;terra;7-CP-1366D-SE;CARMÓPOLIS;Carmo;2023/02;19,3825;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-ARG-561-RN;ALTO DO RODRIGUES;Petrobras;2023/02;5,1871;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sergipe;Sergipe;terra;9-CP-786-SE;CARMÓPOLIS;Carmo;2023/02;4,4067;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-FP-286-RN;FAZENDA POCINHO;Petrobras;2023/02;2,3286;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Alagoas;Alagoas;terra;7-TM-16-AL;TABULEIRO DOS MARTINS;Petrosynergy;2023/02;12,669;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-ARG-309-RN;ALTO DO RODRIGUES;Petrobras;2023/02;3,1355;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-AP-27-RN;CANTO DO AMARO;Petrobras;2023/02;0,0512;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-PL-34-RN;FAZENDA POCINHO;Petrobras;2023/02;4,4294;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sergipe;Sergipe;terra;7-CP-1458-SE;CARMÓPOLIS;Carmo;2023/02;19,3367;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;9-ARG-276-RN;ALTO DO RODRIGUES;Petrobras;2023/02;7,158;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sergipe;Sergipe;terra;9-CP-806-SE;CARMÓPOLIS;Carmo;2023/02;1,0657;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-FP-95-RN;FAZENDA POCINHO;Petrobras;2023/02;1,8962;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Alagoas;Alagoas;terra;7-TM-10-AL;TABULEIRO DOS MARTINS;Petrosynergy;2023/02;21,9079;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-ARG-730-RN;ALTO DO RODRIGUES;Petrobras;2023/02;4,9779;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-CAM-291-RN;CANTO DO AMARO;Petrobras;2023/02;6,3457;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-FP-80-RN;FAZENDA POCINHO;Petrobras;2023/02;1,0535;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sergipe;Sergipe;terra;7-CP-1698-SE;CARMÓPOLIS;Carmo;2023/02;5,4234;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-ARG-718-RN;ALTO DO RODRIGUES;Petrobras;2023/02;7,557;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sergipe;Sergipe;terra;7-CP-1195-SE;CARMÓPOLIS;Carmo;2023/02;11,3888;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-FP-22-RN;FAZENDA POCINHO;Petrobras;2023/02;14,9504;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sergipe;Sergipe;terra;9-CL-5-SE;CASTANHAL;Carmo;2023/02;5,4261;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-ARG-704-RN;ALTO DO RODRIGUES;Petrobras;2023/02;0,5119;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-CAM-1444-RN;CANTO DO AMARO;Petrobras;2023/02;1,7362;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-ET-153-RN;ESTREITO;Petrobras;2023/02;6,6632;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sergipe;Sergipe;terra;7-CP-1764D-SE;CARMÓPOLIS;Carmo;2023/02;8,4546;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ceará;Potiguar;terra;7-FZB-305-CE;FAZENDA BELÉM CE;3R Fazenda Belém;2023/02;0,8559;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sergipe;Sergipe;terra;7-CP-1212-SE;CARMÓPOLIS;Carmo;2023/02;0,2073;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-ET-244-RN;ESTREITO;Petrobras;2023/02;5,247;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sergipe;Sergipe;terra;9-CL-32-SE;CASTANHAL;Carmo;2023/02;8,1516;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ceará;Potiguar;terra;7-FZB-599-CE;FAZENDA BELÉM CE;3R Fazenda Belém;2023/02;3,6739;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-CAM-1494-RN;CANTO DO AMARO;Petrobras;2023/02;24,6565;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-ET-253-RN;ESTREITO;Petrobras;2023/02;11,1995;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sergipe;Sergipe;terra;7-CP-351-SE;CARMÓPOLIS;Carmo;2023/02;0,6139;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ceará;Potiguar;terra;7-FZB-603-CE;FAZENDA BELÉM CE;3R Fazenda Belém;2023/02;3,4365;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sergipe;Sergipe;terra;7-CP-1338D-SE;CARMÓPOLIS;Carmo;2023/02;4,563;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-ET-829-RN;ESTREITO;Petrobras;2023/02;2,4117;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sergipe;Sergipe;terra;9-CL-27-SE;CASTANHAL;Carmo;2023/02;2,0379;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Espírito Santo;Espírito Santo;terra;1-VITA-12-ES;BEM-TE-VI;Vipetro;2023/02;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-CAM-1485-RN;CANTO DO AMARO;Petrobras;2023/02;8,1507;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-ET-265-RN;ESTREITO;Petrobras;2023/02;1,4224;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sergipe;Sergipe;terra;7-CP-1189-SE;CARMÓPOLIS;Carmo;2023/02;18,8099;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Amazonas;Amazonas;terra;7-AZU-2DA-AM;AZULÃO;Eneva;2023/02;40,2512;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sergipe;Sergipe;terra;7-CP-1709-SE;CARMÓPOLIS;Carmo;2023/02;1,5435;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-ET-289-RN;ESTREITO;Petrobras;2023/02;0,9601;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sergipe;Sergipe;terra;9-CL-23-SE;CASTANHAL;Carmo;2023/02;6,1137;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Amazonas;Amazonas;terra;7-AZU-4DA-AM;AZULÃO;Eneva;2023/02;65,2069;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Amazonas;Solimões;terra;7-LUC-52HP-AM;LESTE DO URUCU;Petrobras;2023/02;81,3362;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-ET-624-RN;ESTREITO;Petrobras;2023/02;21,7789;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sergipe;Sergipe;terra;9-CP-663-SE;CARMÓPOLIS;Carmo;2023/02;126,8241;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Amazonas;Amazonas;terra;7-AZU-3-AM;AZULÃO;Eneva;2023/02;115,699;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sergipe;Sergipe;terra;7-CP-1762-SE;CARMÓPOLIS;Carmo;2023/02;20,0663;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-ET-867-RN;ESTREITO;Petrobras;2023/02;22,465;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sergipe;Sergipe;terra;9-SZ-206-SE;CASTANHAL;Carmo;2023/02;5,1361;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ceará;Potiguar;terra;7-FZB-604-CE;FAZENDA BELÉM CE;3R Fazenda Belém;2023/02;2,0655;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Amazonas;Solimões;terra;7-LUC-41HP-AM;LESTE DO URUCU;Petrobras;2023/02;277,0217;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-ET-758-RN;ESTREITO;Petrobras;2023/02;3,1346;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sergipe;Sergipe;terra;1-CP-1-SE;CARMÓPOLIS;Carmo;2023/02;0,3457;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ceará;Potiguar;terra;7-FZB-606-CE;FAZENDA BELÉM CE;3R Fazenda Belém;2023/02;6,1615;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sergipe;Sergipe;terra;7-CP-1781D-SE;CARMÓPOLIS;Carmo;2023/02;7,2441;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-ET-1573-RN;ESTREITO;Petrobras;2023/02;1,1084;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sergipe;Sergipe;terra;9-CL-14-SE;CASTANHAL;Carmo;2023/02;5,4344;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ceará;Potiguar;terra;7-FZB-617-CE;FAZENDA BELÉM CE;3R Fazenda Belém;2023/02;0,784;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Amazonas;Solimões;terra;3-IMT-4-AM;LESTE DO URUCU;Petrobras;2023/02;45,2774;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-ET-1590D-RN;ESTREITO;Petrobras;2023/02;0,5668;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-ET-1928-RN;ESTREITO;Petrobras;2023/02;9,2121;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ceará;Potiguar;terra;7-FZB-641-CE;FAZENDA BELÉM CE;3R Fazenda Belém;2023/02;1,5614;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sergipe;Sergipe;terra;7-CP-1800-SE;CARMÓPOLIS;Carmo;2023/02;11,6011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-ET-1593-RN;ESTREITO;Petrobras;2023/02;1,2182;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-ARG-156-RN;ALTO DO RODRIGUES;Petrobras;2023/02;7,3373;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ceará;Potiguar;terra;7-FZB-642-CE;FAZENDA BELÉM CE;3R Fazenda Belém;2023/02;3,4805;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Amazonas;Solimões;terra;7-LUC-31HP-AM;LESTE DO URUCU;Petrobras;2023/02;160,8239;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-ET-1446-RN;ESTREITO;Petrobras;2023/02;2,4719;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-ET-1892-RN;ESTREITO;Petrobras;2023/02;4,8034;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ceará;Potiguar;terra;7-FZB-644-CE;FAZENDA BELÉM CE;3R Fazenda Belém;2023/02;1,7248;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sergipe;Sergipe;terra;7-CP-1864D-SE;CARMÓPOLIS;Carmo;2023/02;8,8255;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-ET-1456D-RN;ESTREITO;Petrobras;2023/02;1,1182;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-ARG-762-RN;ALTO DO RODRIGUES;Petrobras;2023/02;4,3377;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ceará;Potiguar;terra;7-FZB-647-CE;FAZENDA BELÉM CE;3R Fazenda Belém;2023/02;3,0243;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Amazonas;Solimões;terra;7-LUC-34HP-AM;LESTE DO URUCU;Petrobras;2023/02;0,5773;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-ET-1429D-RN;ESTREITO;Petrobras;2023/02;2,7446;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;9-ET-438-RN;ESTREITO;Petrobras;2023/02;0,9724;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ceará;Potiguar;terra;7-FZB-648-CE;FAZENDA BELÉM CE;3R Fazenda Belém;2023/02;1,3002;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sergipe;Sergipe;terra;8-CP-1329-SE;CARMÓPOLIS;Carmo;2023/02;2,5925;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-ET-1329-RN;ESTREITO;Petrobras;2023/02;15,463;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-ARG-259-RN;ALTO DO RODRIGUES;Petrobras;2023/02;2,9719;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ceará;Potiguar;terra;7-FZB-598-CE;FAZENDA BELÉM CE;3R Fazenda Belém;2023/02;1,2231;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Amazonas;Solimões;terra;7-LUC-42HP-AM;LESTE DO URUCU;Petrobras;2023/02;349,3091;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-ET-1381D-RN;ESTREITO;Petrobras;2023/02;9,3285;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-ET-467-RN;ESTREITO;Petrobras;2023/02;1,0843;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ceará;Potiguar;terra;7-FZB-649-CE;FAZENDA BELÉM CE;3R Fazenda Belém;2023/02;1,5695;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sergipe;Sergipe;terra;7-CP-232-SE;CARMÓPOLIS;Carmo;2023/02;4,1232;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-ET-1352D-RN;ESTREITO;Petrobras;2023/02;17,3628;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-ARG-714-RN;ALTO DO RODRIGUES;Petrobras;2023/02;4,8928;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ceará;Potiguar;terra;7-FZB-652-CE;FAZENDA BELÉM CE;3R Fazenda Belém;2023/02;1,0598;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Amazonas;Solimões;terra;7-LUC-65HP-AM;LESTE DO URUCU;Petrobras;2023/02;370,5008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-ET-1379D-RN;ESTREITO;Petrobras;2023/02;1,6061;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-ET-646-RN;ESTREITO;Petrobras;2023/02;2,079;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ceará;Potiguar;terra;7-FZB-663-CE;FAZENDA BELÉM CE;3R Fazenda Belém;2023/02;0,4223;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sergipe;Sergipe;terra;7-CP-1311-SE;CARMÓPOLIS;Carmo;2023/02;2,1693;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-ET-1466-RN;ESTREITO;Petrobras;2023/02;1,1778;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-ARG-749-RN;ALTO DO RODRIGUES;Petrobras;2023/02;1,9923;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ceará;Potiguar;terra;7-FZB-664-CE;FAZENDA BELÉM CE;3R Fazenda Belém;2023/02;9,3179;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Amazonas;Solimões;terra;7-LUC-57HP-AM;LESTE DO URUCU;Petrobras;2023/02;264,8855;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-SAB-8-RN;SABIÁ;Potiguar E&P S.A.;2023/02;10,5628;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-ET-600H-RN;ESTREITO;Petrobras;2023/02;2,6628;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ceará;Potiguar;terra;7-FZB-665-CE;FAZENDA BELÉM CE;3R Fazenda Belém;2023/02;0,7447;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sergipe;Sergipe;terra;7-CP-437-SE;CARMÓPOLIS;Carmo;2023/02;1,4684;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-SAB-9-RN;SABIÁ;Potiguar E&P S.A.;2023/02;12,4278;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-ARG-723-RN;ALTO DO RODRIGUES;Petrobras;2023/02;0,0645;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ceará;Potiguar;terra;7-FZB-668-CE;FAZENDA BELÉM CE;3R Fazenda Belém;2023/02;7,4786;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Amazonas;Solimões;terra;7-LUC-67HP-AM;LESTE DO URUCU;Petrobras;2023/02;236,0283;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-SAB-11D-RN;SABIÁ;Potiguar E&P S.A.;2023/02;19,5391;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-ET-1784A-RN;ESTREITO;Petrobras;2023/02;16,42;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ceará;Potiguar;terra;7-FZB-669-CE;FAZENDA BELÉM CE;3R Fazenda Belém;2023/02;0,7442;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sergipe;Sergipe;terra;7-CP-1575D-SE;CARMÓPOLIS;Carmo;2023/02;21,134;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;1-STAR-10-RN;SABIÁ;Potiguar E&P S.A.;2023/02;6,0065;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-ARG-752-RN;ALTO DO RODRIGUES;Petrobras;2023/02;3,6112;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ceará;Potiguar;terra;7-FZB-670-CE;FAZENDA BELÉM CE;3R Fazenda Belém;2023/02;1,6367;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Amazonas;Solimões;terra;7-LUC-84HP-AM;LESTE DO URUCU;Petrobras;2023/02;105,3431;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;3-STAR-13-RN;SABIÁ;Potiguar E&P S.A.;2023/02;0,972;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-ET-978-RN;ESTREITO;Petrobras;2023/02;1,2169;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ceará;Potiguar;terra;7-FZB-672-CE;FAZENDA BELÉM CE;3R Fazenda Belém;2023/02;0,173;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sergipe;Sergipe;terra;7-CP-431-SE;CARMÓPOLIS;Carmo;2023/02;17,2334;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-SAB-3-RN;SABIÁ;Potiguar E&P S.A.;2023/02;14,8195;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Amazonas;Solimões;terra;7-RUC-39HP-AM;RIO URUCU;Petrobras;2023/02;347,2692;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ceará;Potiguar;terra;7-FZB-675-CE;FAZENDA BELÉM CE;3R Fazenda Belém;2023/02;2,6494;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Amazonas;Solimões;terra;9-LUC-91D-AM;LESTE DO URUCU;Petrobras;2023/02;79,3053;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;3-STAR-28-RN;SABIÁ;Potiguar E&P S.A.;2023/02;1,82;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-ET-1003-RN;ESTREITO;Petrobras;2023/02;0,9866;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Espírito Santo;Espírito Santo;terra;7-IBU-24-ES;INHAMBU;Seacrest SPE Cricaré;2023/02;6,9732;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
